23,1849,4970,Given
101,1747.09,5591.921,edges
102,1112.096,5111.831,edges
103,681.122,4377.158,edges
104,875.148,3441.689,edges
105,2502.273,5118.83,edges
106,2382.329,4352.804,edges
107,2102.959,3868.915,edges
108,1679.629,3480.607,edges
